name:en_aa,name:en_var,type_var,2014
El Salvador,Voluntary GHG reporting by corporates,ind,0.0
El Salvador,Investor pressure – PRI signatories,ind,0.0
El Salvador,Corporate energy efficiency initiatives,ind,0.0
El Salvador,Corporate emission reduction policies,ind,0.0
El Salvador,Capacity building – env. business training,ind,0.038
El Salvador,Capacity building – think tanks,ind,0.038
Tajikistan,Score,score,0.481
Tajikistan,Enabling framework,param,0.451
Tajikistan,Clean energy policies,ind,0.09
Tajikistan,Power sector structure,ind,0.051
Tajikistan,Distributed energy regulatory framework,ind,0.0
Tajikistan,Clean energy rural electrification,ind,0.0
Tajikistan,Energy access policies,ind,0.0
Tajikistan,Policy barriers,ind,0.007
Tajikistan,Clean energy installed capacity,ind,0.004
Tajikistan,Growth rate of installed capacity,ind,0.0
Tajikistan,Clean energy electricity generation,ind,0.001
Tajikistan,Growth rate of electricity generation,ind,0.018
Tajikistan,Biofuels production,ind,0.0
Tajikistan,Growth rate biofuels production,ind,0.0
Tajikistan,Average electricity spot prices,ind,0.0
Tajikistan,Average retail electricity prices,ind,0.007
Tajikistan,Average residential electricity prices,ind,0.0
Tajikistan,Average commercial electricity prices,ind,0.0
Tajikistan,Average industrial electricity prices,ind,0.0
Tajikistan,Average kerosene prices,ind,0.0
Tajikistan,Average diesel prices,ind,0.0
Tajikistan,Growth rate of power demand,ind,0.0
Tajikistan,Electrification rate,ind,0.002
Tajikistan,Population using solid fuels for cooking,ind,0.0
Tajikistan,Financing and Investments,param,0.22
Tajikistan,Clean energy investments,ind,0.002
Tajikistan,Growth rate of clean energy investments,ind,0.0
Tajikistan,Asset finance investments,ind,0.0
Tajikistan,Corporate finance investments,ind,0.0
Tajikistan,VC/PE investments,ind,0.0
Tajikistan,"Loans, grants, grant programs",ind,0.0
Tajikistan,Local investments,ind,0.0
Tajikistan,Number of Green MFI,ind,0.01
Tajikistan,Green micro-loans,ind,0.0
Tajikistan,Green micro-borrowers,ind,0.001
Tajikistan,Average cost of green micro debt,ind,0.007
Tajikistan,Average cost of debt,ind,0.046
Tajikistan,Swap rate,ind,0.0
Tajikistan,Value chains,param,0.763
Tajikistan,Financial institutions in clean energy,ind,0.0
Tajikistan,Value chains by clean energy sector,ind,0.039
Tajikistan,Distributed clean energy value chains by sector,ind,0.0
Tajikistan,Clean energy service providers,ind,0.075
Tajikistan,Distributed clean energy service providers,ind,0.0
Tajikistan,GHG management,param,0.801
Tajikistan,Carbon offsets historical activity,ind,0.038
Tajikistan,CDM risk,ind,0.0
Tajikistan,Carbon offsets future potential,ind,0.008
Tajikistan,GHG emissions reduction target,ind,0.0
Tajikistan,GHG country registry,ind,0.0
Tajikistan,GHG market-based instruments,ind,0.0
Tajikistan,PMR & NAMA,ind,0.0
Tajikistan,Voluntary GHG reporting by corporates,ind,0.0
Tajikistan,Investor pressure – PRI signatories,ind,0.0
Tajikistan,Corporate energy efficiency initiatives,ind,0.0
Tajikistan,Corporate emission reduction policies,ind,0.0
Tajikistan,Capacity building – env. business training,ind,0.038
Tajikistan,Capacity building – think tanks,ind,0.038
Trinidad and Tobago,Score,score,0.539
Trinidad and Tobago,Enabling framework,param,0.24
Trinidad and Tobago,Clean energy policies,ind,0.0
Trinidad and Tobago,Power sector structure,ind,0.07
Trinidad and Tobago,Distributed energy regulatory framework,ind,0.0
Trinidad and Tobago,Clean energy rural electrification,ind,0.0
Trinidad and Tobago,Energy access policies,ind,0.0
Trinidad and Tobago,Policy barriers,ind,0.004
Trinidad and Tobago,Clean energy installed capacity,ind,0.0
Trinidad and Tobago,Growth rate of installed capacity,ind,0.0
Trinidad and Tobago,Clean energy electricity generation,ind,0.0
Trinidad and Tobago,Growth rate of electricity generation,ind,0.0
Trinidad and Tobago,Biofuels production,ind,0.0
Trinidad and Tobago,Growth rate biofuels production,ind,0.0
Trinidad and Tobago,Average electricity spot prices,ind,0.0
Trinidad and Tobago,Average retail electricity prices,ind,0.021
Trinidad and Tobago,Average residential electricity prices,ind,0.0
Trinidad and Tobago,Average commercial electricity prices,ind,0.0
Trinidad and Tobago,Average industrial electricity prices,ind,0.0
Trinidad and Tobago,Average kerosene prices,ind,0.0
Trinidad and Tobago,Average diesel prices,ind,0.0
Trinidad and Tobago,Growth rate of power demand,ind,0.0
Trinidad and Tobago,Electrification rate,ind,0.002
Trinidad and Tobago,Population using solid fuels for cooking,ind,0.0
Trinidad and Tobago,Financing and Investments,param,0.866
Trinidad and Tobago,Clean energy investments,ind,0.009
Trinidad and Tobago,Growth rate of clean energy investments,ind,0.0
Trinidad and Tobago,Asset finance investments,ind,0.0
Trinidad and Tobago,Corporate finance investments,ind,0.0
Trinidad and Tobago,VC/PE investments,ind,0.0
Trinidad and Tobago,"Loans, grants, grant programs",ind,0.0
Trinidad and Tobago,Local investments,ind,0.0
Trinidad and Tobago,Number of Green MFI,ind,0.002
Trinidad and Tobago,Green micro-loans,ind,0.0
Trinidad and Tobago,Green micro-borrowers,ind,0.0
Trinidad and Tobago,Average cost of green micro debt,ind,0.05
Trinidad and Tobago,Average cost of debt,ind,0.072
Trinidad and Tobago,Swap rate,ind,0.128
Trinidad and Tobago,Value chains,param,0.632
Trinidad and Tobago,Financial institutions in clean energy,ind,0.038
Trinidad and Tobago,Value chains by clean energy sector,ind,0.02
Trinidad and Tobago,Distributed clean energy value chains by sector,ind,0.0
Trinidad and Tobago,Clean energy service providers,ind,0.038
Trinidad and Tobago,Distributed clean energy service providers,ind,0.0
Trinidad and Tobago,GHG management,param,0.586
Trinidad and Tobago,Carbon offsets historical activity,ind,0.0
Trinidad and Tobago,CDM risk,ind,0.012
Trinidad and Tobago,Carbon offsets future potential,ind,0.038
Trinidad and Tobago,GHG emissions reduction target,ind,0.0
Trinidad and Tobago,GHG country registry,ind,0.0
Trinidad and Tobago,GHG market-based instruments,ind,0.0
Trinidad and Tobago,PMR & NAMA,ind,0.0
Trinidad and Tobago,Voluntary GHG reporting by corporates,ind,0.0
Trinidad and Tobago,Investor pressure – PRI signatories,ind,0.0
Trinidad and Tobago,Corporate energy efficiency initiatives,ind,0.0
Trinidad and Tobago,Corporate emission reduction policies,ind,0.0
Trinidad and Tobago,Capacity building – env. business training,ind,0.038
Trinidad and Tobago,Capacity building – think tanks,ind,0.0
Tanzania,Score,score,1.208
Tanzania,Enabling framework,param,1.317
Tanzania,Clean energy policies,ind,0.087
Tanzania,Power sector structure,ind,0.044
Tanzania,Distributed energy regulatory framework,ind,0.111
Tanzania,Clean energy rural electrification,ind,0.04
Tanzania,Energy access policies,ind,0.063
Tanzania,Policy barriers,ind,0.02
Tanzania,Clean energy installed capacity,ind,0.01
Tanzania,Growth rate of installed capacity,ind,0.0
Tanzania,Clean energy electricity generation,ind,0.005
Tanzania,Growth rate of electricity generation,ind,0.0
Tanzania,Biofuels production,ind,0.0
Tanzania,Growth rate biofuels production,ind,0.0
Tanzania,Average electricity spot prices,ind,0.0
Tanzania,Average retail electricity prices,ind,0.018
Tanzania,Average residential electricity prices,ind,0.0
Tanzania,Average commercial electricity prices,ind,0.0
Tanzania,Average industrial electricity prices,ind,0.0
Tanzania,Average kerosene prices,ind,0.031
Tanzania,Average diesel prices,ind,0.019
Tanzania,Growth rate of power demand,ind,0.049
Tanzania,Electrification rate,ind,0.011
Tanzania,Population using solid fuels for cooking,ind,0.02
Tanzania,Financing and Investments,param,0.344
Tanzania,Clean energy investments,ind,0.005
Tanzania,Growth rate of clean energy investments,ind,0.022
Tanzania,Asset finance investments,ind,0.0
Tanzania,Corporate finance investments,ind,0.0
Tanzania,VC/PE investments,ind,0.0
Tanzania,"Loans, grants, grant programs",ind,0.003
Tanzania,Local investments,ind,0.0
Tanzania,Number of Green MFI,ind,0.001
Tanzania,Green micro-loans,ind,0.0
Tanzania,Green micro-borrowers,ind,0.004
Tanzania,Average cost of green micro debt,ind,0.004
Tanzania,Average cost of debt,ind,0.034
Tanzania,Swap rate,ind,0.029
Tanzania,Value chains,param,3.006
Tanzania,Financial institutions in clean energy,ind,0.15
Tanzania,Value chains by clean energy sector,ind,0.051
Tanzania,Distributed clean energy value chains by sector,ind,0.075
Tanzania,Clean energy service providers,ind,0.068
Tanzania,Distributed clean energy service providers,ind,0.107
Tanzania,GHG management,param,0.973
Tanzania,Carbon offsets historical activity,ind,0.075
Tanzania,CDM risk,ind,0.05
Tanzania,Carbon offsets future potential,ind,0.021
Tanzania,GHG emissions reduction target,ind,0.0
Tanzania,GHG country registry,ind,0.0
Tanzania,GHG market-based instruments,ind,0.0
Tanzania,PMR & NAMA,ind,0.0
Tanzania,Voluntary GHG reporting by corporates,ind,0.0
Tanzania,Investor pressure – PRI signatories,ind,0.0
Tanzania,Corporate energy efficiency initiatives,ind,0.0
Tanzania,Corporate emission reduction policies,ind,0.0
Tanzania,Capacity building – env. business training,ind,0.0
Tanzania,Capacity building – think tanks,ind,0.0
Uganda,Score,score,1.482
Uganda,Enabling framework,param,1.321
Uganda,Clean energy policies,ind,0.063
Uganda,Power sector structure,ind,0.066
Uganda,Distributed energy regulatory framework,ind,0.069
Uganda,Clean energy rural electrification,ind,0.04
Uganda,Energy access policies,ind,0.055
Uganda,Policy barriers,ind,0.02
Uganda,Clean energy installed capacity,ind,0.049
Uganda,Growth rate of installed capacity,ind,0.001
Uganda,Clean energy electricity generation,ind,0.04
Uganda,Growth rate of electricity generation,ind,0.0
Uganda,Biofuels production,ind,0.0
Uganda,Growth rate biofuels production,ind,0.0
Uganda,Average electricity spot prices,ind,0.0
Uganda,Average retail electricity prices,ind,0.048
Uganda,Average residential electricity prices,ind,0.0
Uganda,Average commercial electricity prices,ind,0.0
Uganda,Average industrial electricity prices,ind,0.0
Uganda,Average kerosene prices,ind,0.026
Uganda,Average diesel prices,ind,0.02
Uganda,Growth rate of power demand,ind,0.0
Uganda,Electrification rate,ind,0.014
Uganda,Population using solid fuels for cooking,ind,0.02
Uganda,Financing and Investments,param,0.488
Uganda,Clean energy investments,ind,0.017
Uganda,Growth rate of clean energy investments,ind,0.0
Uganda,Asset finance investments,ind,0.0
Uganda,Corporate finance investments,ind,0.0
Uganda,VC/PE investments,ind,0.0
Uganda,"Loans, grants, grant programs",ind,0.018
Uganda,Local investments,ind,0.0
Uganda,Number of Green MFI,ind,0.002
Uganda,Green micro-loans,ind,0.0
Uganda,Green micro-borrowers,ind,0.058
Uganda,Average cost of green micro debt,ind,0.006
Uganda,Average cost of debt,ind,0.023
Uganda,Swap rate,ind,0.022
Uganda,Value chains,param,3.926
Uganda,Financial institutions in clean energy,ind,0.12
Uganda,Value chains by clean energy sector,ind,0.055
Uganda,Distributed clean energy value chains by sector,ind,0.15
Uganda,Clean energy service providers,ind,0.135
Uganda,Distributed clean energy service providers,ind,0.129
Uganda,GHG management,param,1.684
Uganda,Carbon offsets historical activity,ind,0.112
Uganda,CDM risk,ind,0.038
Uganda,Carbon offsets future potential,ind,0.018
Uganda,GHG emissions reduction target,ind,0.0
Uganda,GHG country registry,ind,0.0
Uganda,GHG market-based instruments,ind,0.0
Uganda,PMR & NAMA,ind,0.009
Uganda,Voluntary GHG reporting by corporates,ind,0.0
Uganda,Investor pressure – PRI signatories,ind,0.0
Uganda,Corporate energy efficiency initiatives,ind,0.0
Uganda,Corporate emission reduction policies,ind,0.0
Uganda,Capacity building – env. business training,ind,0.038
Uganda,Capacity building – think tanks,ind,0.038
Uruguay,Score,score,1.751
Uruguay,Enabling framework,param,1.433
Uruguay,Clean energy policies,ind,0.199
Uruguay,Power sector structure,ind,0.1
Uruguay,Distributed energy regulatory framework,ind,0.0
Uruguay,Clean energy rural electrification,ind,0.04
Uruguay,Energy access policies,ind,0.0
Uruguay,Policy barriers,ind,0.006
Uruguay,Clean energy installed capacity,ind,0.029
Uruguay,Growth rate of installed capacity,ind,0.0
Uruguay,Clean energy electricity generation,ind,0.012
Uruguay,Growth rate of electricity generation,ind,0.034
Uruguay,Biofuels production,ind,0.0
Uruguay,Growth rate biofuels production,ind,0.0
Uruguay,Average electricity spot prices,ind,0.065
Uruguay,Average retail electricity prices,ind,0.046
Uruguay,Average residential electricity prices,ind,0.0
Uruguay,Average commercial electricity prices,ind,0.0
Uruguay,Average industrial electricity prices,ind,0.0
Uruguay,Average kerosene prices,ind,0.0
Uruguay,Average diesel prices,ind,0.0
Uruguay,Growth rate of power demand,ind,0.041
Uruguay,Electrification rate,ind,0.002
Uruguay,Population using solid fuels for cooking,ind,0.0
Uruguay,Financing and Investments,param,2.027
Uruguay,Clean energy investments,ind,0.042
Uruguay,Growth rate of clean energy investments,ind,0.338
Uruguay,Asset finance investments,ind,0.0
Uruguay,Corporate finance investments,ind,0.0
Uruguay,VC/PE investments,ind,0.0
Uruguay,"Loans, grants, grant programs",ind,0.009
Uruguay,Local investments,ind,0.132
Uruguay,Number of Green MFI,ind,0.003
Uruguay,Green micro-loans,ind,0.0
Uruguay,Green micro-borrowers,ind,0.0
Uruguay,Average cost of green micro debt,ind,0.004
Uruguay,Average cost of debt,ind,0.044
Uruguay,Swap rate,ind,0.038
Uruguay,Value chains,param,1.161
Uruguay,Financial institutions in clean energy,ind,0.038
Uruguay,Value chains by clean energy sector,ind,0.109
Uruguay,Distributed clean energy value chains by sector,ind,0.0
Uruguay,Clean energy service providers,ind,0.028
Uruguay,Distributed clean energy service providers,ind,0.0
Uruguay,GHG management,param,2.653
Uruguay,Carbon offsets historical activity,ind,0.15
Uruguay,CDM risk,ind,0.075
Uruguay,Carbon offsets future potential,ind,0.037
Uruguay,GHG emissions reduction target,ind,0.0
Uruguay,GHG country registry,ind,0.0
Uruguay,GHG market-based instruments,ind,0.0
Uruguay,PMR & NAMA,ind,0.028
Uruguay,Voluntary GHG reporting by corporates,ind,0.0
Uruguay,Investor pressure – PRI signatories,ind,0.033
Uruguay,Corporate energy efficiency initiatives,ind,0.0
Uruguay,Corporate emission reduction policies,ind,0.0
Uruguay,Capacity building – env. business training,ind,0.038
Uruguay,Capacity building – think tanks,ind,0.038
Venezuela,Score,score,0.323
Venezuela,Enabling framework,param,0.107
Venezuela,Clean energy policies,ind,0.0
Venezuela,Power sector structure,ind,0.028
Venezuela,Distributed energy regulatory framework,ind,0.0
Venezuela,Clean energy rural electrification,ind,0.0
Venezuela,Energy access policies,ind,0.0
Venezuela,Policy barriers,ind,0.003
Venezuela,Clean energy installed capacity,ind,0.001
Venezuela,Growth rate of installed capacity,ind,0.0
Venezuela,Clean energy electricity generation,ind,0.0
Venezuela,Growth rate of electricity generation,ind,0.0
Venezuela,Biofuels production,ind,0.0
Venezuela,Growth rate biofuels production,ind,0.0
Venezuela,Average electricity spot prices,ind,0.0
Venezuela,Average retail electricity prices,ind,0.01
Venezuela,Average residential electricity prices,ind,0.0
Venezuela,Average commercial electricity prices,ind,0.0
Venezuela,Average industrial electricity prices,ind,0.0
Venezuela,Average kerosene prices,ind,0.0
Venezuela,Average diesel prices,ind,0.0
Venezuela,Growth rate of power demand,ind,0.0
Venezuela,Electrification rate,ind,0.002
Venezuela,Population using solid fuels for cooking,ind,0.0
Venezuela,Financing and Investments,param,0.19
Venezuela,Clean energy investments,ind,0.001
Venezuela,Growth rate of clean energy investments,ind,0.0
Venezuela,Asset finance investments,ind,0.0
Venezuela,Corporate finance investments,ind,0.0
Venezuela,VC/PE investments,ind,0.0
Venezuela,"Loans, grants, grant programs",ind,0.0
Venezuela,Local investments,ind,0.0
